Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
3104,rEYKA5hmE6qiTvmzZaZLZpYSoShHA8tHUs,,800707,,0.0,800707
3105,rLKMMPR58KsDtT6Kngp2XyCnzHCQNpdgGA,,800655,,0.0,800655
3106,rKtmJP6xmE5ZZwirDs2mf9yxGifU6gKb3K,,800337,,0.0,800337
3107,rUYr6hw6iVTEYN3vWNsGdMjp6sdyHmGwPR,,800329,,0.0,800329
3108,rMM6r8uXzcJGPVBsByYM3dHzyamxin6h5G,,800285,,0.0,800285
3109,r9uyb9mKV2uY4rejXW4qDjj7SPmq9Fyhf1,,800229,,0.0,800229
3110,rDj4c6UQ6p8t5TY9piGNopqihVcsCdv4zk,,800204,,0.0,800204
3111,rpn19XbLLLNCy6TQ7KuMKS5TytsT6iuzca,,800102,,0.0,800102
3112,rGN7HNyPHQDnMGUp36nBsBPmkNGnKJFtK9,,800097,,0.0,800097
3113,rL6HVaKB3NxURFcCiGnRS7jHMLK4QkuT8S,,800051,,0.0,800051
3114,rswv3HjdqK85Cv5sijjaNLxLidihgcxKHM,,800035,,0.0,800035
3115,rLDaJQTGuDw11B1vQWLv3tCWG3HRvupSFu,,800032,,0.0,800032
3116,rnYd6hPkjUKhgDRC8TwFY5CYgLoLCefgrn,,800019,,0.0,800019
3117,rH8BwEboiHj1GiLwme7QFm44jFXy9eMU2,,800011,,0.0,800011
3118,rsa3GBjrzgDdkto63v3wHaeNQCXZbgnPJu,,800010,,0.0,800010
3119,rw3VjCrqn9b3ZSvPD13GXUiujsfAbLfzw8,,800010,,0.0,800010
3120,rNeZX3WpcwJ5Sp4frbzQcqZKR8ctW19Rrz,,800001,,0.0,800001
3121,rnSZawPZhauyKmner4aXcReoxfxkfQZ4k4,,800001,,0.0,800001
3122,ra75Dc9n99sf3hxK2Y1sMFZPhNunq7213h,,800001,,0.0,800001
3123,rLSigp39P35e3UzPjNSC5DeXiSmuK1veV7,,800000,,0.0,800000
3124,r79WLtpbpWno2ZsEaivUq4MFm8VbVYYR6,,800000,,0.0,800000
3125,rBbAwSWHNg2tFijom3rce1D7fPy4ojD6PS,,800000,,0.0,800000
3126,rPAG2rZjusAMCHMopJUJV7VRWGvfLPQwP8,,799988,,0.0,799988
3127,rUUpJ28XWriuKJvE9L1rYwQ8uvQe4wcAWz,,799968,,0.0,799968
3128,rMRvRPdu7GrGy1wU8fa3LBPNpE6w5Z3FGS,,799158,,0.0,799158
3129,rGcT3Dpz9Dk3oV7hsDT7Q1s6NRPo9a8iDt,CoinDCX (5),798376,,0.0,798376
3130,rsidXCPcNuNPYHYPYF62Gm68VJPfKqSpoT,,797749,,0.0,797749
3131,rf4jUdXmKvN8FDCuEsizWyeF6iD17eHBWr,,797459,,0.0,797459
3132,rBNPDw8GJpYNGMnJEZGsyjMAKRcwJchxWg,,797301,,0.0,797301
3133,rJNUXW9FEhpWhtAKndFDZRJS862YpjSExM,,797000,,0.0,797000
3134,rfyHRGKD64WHStTa8LhWXXwjwVMhhU9dbq,~0082,795989,,0.0,795989
3135,rwL1GU5dmkADvHQ7CXSewSt7Kznb8XwGDG,,795475,,0.0,795475
3136,rKu8XA3EN3SBN2P7qZ7XByNE2kyVeKbS5v,,795353,,0.0,795353
3137,rshCzgSjcvvpZCDciBGav54rMJGkEYNLF9,,795210,,0.0,795210
3138,rL5XATRmqpg3xEeMdjN5wLUoJoobr1MqKw,,795014,,0.0,795014
3139,rUs9akTParSJ1h9t5xZxqz3bbtRaFLtZCB,,794988,,0.0,794988
3140,rHqp5LFWqpF3M652sXAwEpvwsfqnPAzuPa,,794687,,0.0,794687
3141,rJnkbozFV23U197EUUACs5CUUZT5kLfGbE,,792604,,0.0,792604
3142,rPKvevQa52KVaoNn3s2njcyMNMBHLNcRqs,,792198,,0.0,792198
3143,rEb5gfwh83G7wmcHfCSC5s9Pd5jqfXv85i,,792102,,0.0,792102
3144,rBEzSwx3PWCeji6u958WBQYtZZGcz6wY88,,791906,,0.0,791906
3145,rD3sWtRmBAWXEuiFRr6dxHxHpKDiH1TTeZ,,790990,,0.0,790990
3146,rLUdDXQbJmL7Xka2RcYijycc2skx8RYBYT,,790753,,0.0,790753
3147,r4MaUC5EQt54bADywUD5d6nbFXpLBcpuRD,,789721,,0.0,789721
3148,rhvVGNYDcHQc3Ebzhzfj5gGTneyNKgDPzK,,789186,,0.0,789186
3149,rPMkiT8ZX44Rq9VPG4N8yXEHQ1b5s98c1q,,788888,,0.0,788888
3150,rGK3LSDiePPTdAFtQnibCWbR19cmFWtMyK,,788445,,0.0,788445
3151,rUSYaUPUyXhEebdrQHXScFsKyUAjgPNbKf,,788269,,0.0,788269
3152,rKfNjzu9umWric77wrjxFBZrLxoiEPYK3J,,787974,,0.0,787974
3153,rEHaf4zAZ1CVgZz1BydmE4s4KiE4FXhLC2,,787891,,0.0,787891
3154,rDsomxJc5rjidhjgPy1v64KG6dJiezjdkg,,787714,,0.0,787714
3155,rLbtjmosv7Ze1JpqRooj3fm9T5DrKYQXjR,,787475,,0.0,787475
3156,r3CAyzSz8NgszSDXQTYQFwvE6zqKmQZEop,,786741,,0.0,786741
3157,rJfXcv7RAYc71CGHsmEHAcdT97x2WzvJK3,,786413,,0.0,786413
3158,rwwm5Xy92uGGRdAqqqgtgCJHn8nHYJK1Ne,,785624,,0.0,785624
3159,rNh1S3R3tEMhPHWCUt3xtRQ1xB4cQZniCS,,785487,,0.0,785487
3160,rfCpSCRdbramqw4RrK9Ff8fU3D7fjE9EV,,785402,,0.0,785402
3161,raqrkEKsX4wXVJzik2ov49Lt5SdJgQSNUh,,785360,,0.0,785360
3162,rwKZoRwsmyb2zUc6sPZ2pEvRupMRqEf6x9,,785012,,0.0,785012
3163,rsRqib9dDWrKrfjtHuMcx9Xy6mgNwhc5ee,,785001,,0.0,785001
3164,rKjQiRff6VmZzK7VK1eVhGPjkCsHpD9yLJ,,784731,,0.0,784731
3165,rQHeTLJf4UPzpQQDMcK6a1rXXg6KM2ED9G,,784564,,0.0,784564
3166,rGcTTjfpc6LMibCofErTqwqaLLLgSs8Ywt,,784126,,0.0,784126
3167,rfm4A4rU6nHRf1RDB1BQQdhtnnRwCvCvV3,,784052,,0.0,784052
3168,rskMrn2KTfs7sKbTPrYyEmMqQ7h8b3Neuk,,783871,,0.0,783871
3169,ra4zMw6FrA2tChZLdQ5UDVaAjMoBczTjiG,,783864,,0.0,783864
3170,rKKj2NXtqtM37eRme34rrQgcjpjhpnP1Af,,783777,,0.0,783777
3171,rVzGFYxy1sAp1d2Wyz1JXrkK163srq8dx,,783765,,0.0,783765
3172,rLxeM8LAaCB6JvSWwDEvaPZZWrQzDiUnhR,,783201,,0.0,783201
3173,rxvtqeCLSaL1vgQcC2XTKXUCAv9oeKWVg,,783200,,0.0,783200
3174,rw4cCyvsvzTd5VwDa6NjUbmT8UBx6e24zJ,,782968,,0.0,782968
3175,raghUwkjdsdc4E4jPWjnEP3TB4PzD53CBr,,782950,,0.0,782950
3176,rnBvpov7B323b1EoqFJr9re3jaPnK9qL4q,,782701,,0.0,782701
3177,rfZunbUyiu9DGiszuCzN9oXbPdrY7WzZoH,,782682,,0.0,782682
3178,rUPJ9RnmKXPcAp9mGGPuThiuGk8f9TYfop,,782639,,0.0,782639
3179,rfSY9Uueu9pTAnZHS6HVV88b2SJCgDFM2G,~ikuyo3428,782449,,0.0,782449
3180,rPA957QCtpk8ewzz75YZ13L7Q77rL1hkj4,,782388,,0.0,782388
3181,rh747baemfLVUBxWz9cfow4wphJoFcidrw,,782295,,0.0,782295
3182,rfgkQbqodheqjA44RZjsp6Cs1f2hdDhcim,,782136,,0.0,782136
3183,rpGE3NCeQ67BCrtVmzUJf9zFwt621b1oCt,,781419,,0.0,781419
3184,rhdyhJadwBkFVW3RgH9KSSmGFiYcvopMhQ,,781002,,0.0,781002
3185,rDNmSnWCVgSPeNjvM2vSvRXhDJj1EgCH7e,,780751,,0.0,780751
3186,rPm1FhTEBjrvpq4pacPwZZcw3vMGvHWrEY,,780250,,0.0,780250
3187,rLPAShkJXhvooZXTHvWexs4ZyY1FGJ1RHC,,780130,,0.0,780130
3188,rKb3fMcrs5jRm7UKbjdWe75wB8sjXWitEA,,780117,,0.0,780117
3189,r3tZm9cV4CnudVTMT5Rv6MZ7YRLYKRdmb2,,780099,,0.0,780099
3190,rNih17cWC8148hdvnhxizEkpapQwLvue9f,,779989,,0.0,779989
3191,r477R79tscZ29Axwmq1pHn9xtg8B3HgCpw,,779466,,0.0,779466
3192,rNLetdHB2RYTUjMd54e4YQyECy3SfEhyT8,,779210,,0.0,779210
3193,rMrhtd7a8772GzVAjhXREtMJqrS2FCZMZH,,778489,,0.0,778489
3194,rpU2dwPbYJBR8Nj3NkZtXNRRBpqqyia1pm,~Omata2491katuhiko,778020,,0.0,778020
3195,rwjC7PqoSHtm4XdrGyfXwSjspkxkhSEtVK,,777778,,0.0,777778
3196,roADbZ43P1AKaJ1dJxNxTCGyc2bzJf9AN,,777644,,0.0,777644
3197,rqjKjJTW5ZPwLbHVedER8BC3Jpx3gVHWu,,777501,,0.0,777501
3198,rPgGnFTHYB57pf1KuQQ3MR7tmkKEHhtpuV,,777487,,0.0,777487
3199,rBePtAEPWnyQwKpqafBTvmRA1ng5Q8CXWF,,777362,,0.0,777362
3200,r317uiQC1DaS3x2v5V1rbp9FGr68WMQZoE,,775297,,0.0,775297
3201,rL1v3pVp9w3PMvqRWVyQTFX6VQ3oUMN8rg,,775257,,0.0,775257
3202,rw6PTT1ScND9haBzVmSf3ee4URPJnisvYQ,,775191,,0.0,775191
3203,rfCqnYVrjWNCiS1x416av9j6PmQcD4NodF,,775002,,0.0,775002
3204,rLD9fmRiET7uUD4LN9kz4N2B2XTnRoy6cq,,774997,,0.0,774997
3205,r3DUarZfP4iFiXKSX646nTQ79JWfnh6Fgw,,774971,,0.0,774971
3206,r4YiwhNCPVm2o8aWnmKhuYXyek2QnzCAfg,,774592,,0.0,774592
3207,rfFwGA1GNpQzgKtPBrX7rxN9AjUMyodTx6,,774028,,0.0,774028
3208,raSRefcXigGXGNgeQh5rULjQofcGcL63nC,,773668,,0.0,773668
3209,rnqiCpKDx6TmGcfzfgQrYupG4EtRfcJXNR,,773291,,0.0,773291
3210,rNWWbLxbZRKd51NNZCEjoSNovrrx7yiPyt,Korbit (5),772707,300,0.0,773007
3211,rwbAMXw3aeNKt34hUXkE7CPC7h8DzGzpH6,,772290,,0.0,772290
3212,rU6jE9x2qgHNRhP8Esg27ALB7hvUmRMD3C,,771951,,0.0,771951
3213,rhez1himfndNRrq71mFAGjW7zCSsfeTcrq,,771686,,0.0,771686
3214,rsu8nqCEznAncxYKU65iZy5Aw2g8Cvs2CH,,771394,,0.0,771394
3215,rL6EGcHgieGNeXuiKR6oB3JsCQkGXhcxZV,,770532,,0.0,770532
3216,rQaTrcztzAtHV1LQj3sYxVrCRUDY6BHTBt,,770396,,0.0,770396
3217,r39kSeNUJ9fzJnX18dQggFr1b6mQz4Ubs3,,770054,,0.0,770054
3218,rhdeYKYRcNaTrjZHo8dCLJ7WcHRoTS2CKk,,770001,,0.0,770001
3219,r36ZB5sNUBB5mM9yEZ91RbbgBvxxm2RJ6c,,770000,,0.0,770000
3220,r3NCxS2Er77cCeKQDUEPpQmVo97GNfmRnK,,768127,,0.0,768127
3221,rLmPDC3qtDp7g12j3g1XrJsiXsW9xNVSyu,,768108,,0.0,768108
3222,rsfhnrn4fi2rPKKH3vgCZrWaJuMYMfJYRe,,767937,,0.0,767937
3223,rJs4A8Zx1SWEuga388ETr3yjVSgGADcUbg,,767734,,0.0,767734
3224,r3bdkQxei9tK922vtJ7dyW2edo5F39bats,,767160,,0.0,767160
3225,rHMdDcmXRJmfG7bpbNL7oqMfUmh1BhPD7s,,766745,,0.0,766745
3226,rwXmkG4P4vZ8zos9z7fvaV8s6VXnZDiiui,,766500,,0.0,766500
3227,rGgw5dWJSzRkJMng355L3Rg15Mxhiq1NQw,,766119,,0.0,766119
3228,rhoCLmgCtm7ao4iwuXcEGT6UPFJ4RhWyzG,,766003,,0.0,766003
3229,rwEuh1BAKj8MicxkG2qbG6WSQPrLMphuYR,,765675,,0.0,765675
3230,rarHvdBwgrfq75PD2tnCQDk8suBXHBZgTm,,765515,,0.0,765515
3231,rEXhiKdCQHqP3TVNGXMLts3grbEDtLjic9,,765480,,0.0,765480
3232,r4cbo9G2xEMxSb4DVYGjbHSdXzbY3TiXez,,764597,,0.0,764597
3233,ra34ANArHEG3X72onLDKpwFD5MiNhJ2MLf,,764521,,0.0,764521
3234,rLAAkDDnSHavMAzfVX5g8EKqMZDZUztkje,,764021,,0.0,764021
3235,rLcRmEcg4RHFXkfEGAT3XH9DTeGiRDReT7,,763925,,0.0,763925
3236,rPLKnS38b2LTGjPkpSeiTVdxxhfyyFLRj,,763921,,0.0,763921
3237,r9L5ojZ8u1eAqnYuVCvUZiYevxbfG1dedt,,763539,,0.0,763539
3238,rfw22nyhaqsdKFJCEyj13tr8CxXU6n6Sgd,,762555,,0.0,762555
3239,rfvfh2tjXjXpgb8z4EFdKro3cxziUHQSGW,,762228,,0.0,762228
3240,rnrdSmJK6nyDE1XHFPNtHPYGME6dD3FzJZ,,762222,,0.0,762222
3241,rPQHXSrB7XY499gZEZdnpw26CpFPthzB1f,,761983,,0.0,761983
3242,rwECtZSmhT9jEtQmDSEPPZeociUBKLWmpJ,,761931,,0.0,761931
3243,rpbsCmyDfzwgi4Di5fohphw3CYqxhp292y,,761589,,0.0,761589
3244,rnUKHNe37qbwZxVajKtF23e8XDvDTWQPz6,~imkrn5183,761110,,0.0,761110
3245,rLeuzufRA7FBjrk2oyWEzK6nMFTnfyQM3x,,760729,,0.0,760729
3246,r4vSwyMS9woYSNie1wNtbec2p4T4KUsNMS,,760591,,0.0,760591
3247,rDRt5vJxFQGaPZxGA3yKkvzQKWtSUW4SG3,,760180,,0.0,760180
3248,rcycQjmpGwJycdQBxJp3PzfEnXLXHdbxL,,760152,,0.0,760152
3249,r3wvB36qVv1FoCGj9WzSUHx4XbSfidZ3cz,,760144,,0.0,760144
3250,rpWttZPkUkk9EwthDzhEcDH5SMHeHSs2NF,,760025,,0.0,760025
3251,rKqasbdNPkBntHgHynSGsNvMvAYUBPUzZo,,759930,,0.0,759930
3252,rPQCn3yJYeGWJPniNA5QsYbkuETNjbHS9F,,759883,,0.0,759883
3253,rL8Fgid5uvCXnfyiQtLzPmFPLRfAQFQC5E,,759768,,0.0,759768
3254,rNYvxCPXMsTvx1yj5rzfGf42C6MVgxi1FE,,759303,,0.0,759303
3255,r3uSiy7wYAwVbDHhkrbTkDeDNjK1h3xcxL,,758619,,0.0,758619
3256,rHmvZKAG6thHDrHeoNn213rvB4wAzN7ohR,,757714,,0.0,757714
3257,rKxwed5TdeJntEPkvjHcZSFyTyGNu8bwMD,,757419,,0.0,757419
3258,rKBheQEqBn54muodcRkbvv6zs6LwhTSAfw,,757313,,0.0,757313
3259,rwsgodw4PqJDyVjsuqLYMuCf1TkGncDkcd,,756991,,0.0,756991
3260,rp4zfFbSGRFbnHD5WukjjWzKtynAibXqfD,,756807,,0.0,756807
3261,rJTbJvY93xQYkyzKiBoMxamEnhMwkNzF5F,,756659,,0.0,756659
3262,r4hGkgPkjsBtd5ra3w4eMXJGgkaaniLCQT,,756180,,0.0,756180
3263,rUJHe2Cmj7VeLWVdbX4omYH4KbHanRHz4Z,,755912,,0.0,755912
3264,r35T8k5WkN2bmuKvKBenPzp4ecmbE6L6Mu,,755352,,0.0,755352
3265,rLZgExgdeU8YharR9hjtucGFZqZu72mjsB,,755266,,0.0,755266
3266,rMP5PgkgiwsEhs7S74zk2JwRhLBwTLYMZD,,754998,,0.0,754998
3267,rUva9cxsfy3pZa9vbFxFzhZA1fSjA19nzY,,754666,,0.0,754666
3268,rLMnUYFJAUVzzhtLePMUbbTSrx9C3ybdqH,,754490,,0.0,754490
3269,rGqM8S5GnGwiEdZ6QRm1GThiTAa89tS86E,,754239,,0.0,754239
3270,rByC6LFaUyaz9Ai55pf6Wze76fKWu3Gx4p,,754195,,0.0,754195
3271,rhXoVfsELH6iZBF14q4Mv9C92M72RdwFeP,,753925,,0.0,753925
3272,rDZwKw2TtV7pW71eapsBWdnRUYUVAo27y9,,753890,,0.0,753890
3273,rJvtMVtSWfzcZNH9B3MA4JqH2wk24fjF8M,,753789,,0.0,753789
3274,rfMTqT7faPrbS19H7LYMpYJCCBRtwcrLhK,~kingsukhoon1,753749,,0.0,753749
3275,rD9zzRtxyjHmp1zUMv7trsihXb5wTTDjk3,,753101,,0.0,753101
3276,rJT8UcwST1o2A1NpxkRLveJDnHtDg5C8Er,,752529,,0.0,752529
3277,r9fVnVkpVaxvxdTxkuCvfNpT3diEKwKrjk,,752427,,0.0,752427
3278,rHxQsbLZaQT68P5zRn9T2jTf3PKdeyxggr,,752259,,0.0,752259
3279,rfNy5PnTwhNQdb4Y8C6YAyGbfYhgqKSAxg,,752103,,0.0,752103
3280,r3WpMP6FqBswxPG2EZbKbg2yJa5rwjARHo,,751983,,0.0,751983
3281,rEP97ZLJPAZhLXwSrFPMscpCdJwaWN5SAd,,751825,,0.0,751825
3282,rUCJRX9ARuCRbatNEBKxP74LvraocPmgUy,,751317,,0.0,751317
3283,rUc4k3qEcsDrJig79k4TcQe2jHBdhV4zGL,,751263,,0.0,751263
3284,r3QF3qT3U3cex7U9CxvcVcoLoaqv1ej2gL,,751186,,0.0,751186
3285,rnZbsmM6Jc8n4aAD4gKDTiF8r4vr4oYHUD,,751113,,0.0,751113
3286,rhimz2LCEJtmCy9BzMgsao8HL2jx6shoyB,,751063,,0.0,751063
3287,r4PNskNzPPAaXYPDexjsHZigtgXkQ8UgEk,,751010,,0.0,751010
3288,rUw6KgiS4atZxH74McujMKsdXuCsAjrP4t,,750943,,0.0,750943
3289,rsnt5wXK89emNmYYP5xyE7owoRXadHV35E,,750923,,0.0,750923
3290,rEgC4gLpkebd8qo6Qxza9fzGzALRimjFxm,,750543,,0.0,750543
3291,rKwBpzRpEq53shtLLXAukPs96xFiuHdQFL,,750200,,0.0,750200
3292,rsCJwyhwjWeVjoU2kLS6CoTvcjWW6qkHn3,,750169,,0.0,750169
3293,rBBwcwLnViWZRxhRkugoskv6WGwSpfXoD1,,750100,,0.0,750100
3294,rDWjhhkTFuXQo9P4s9mHkNGiG2rLYqVNLQ,,750100,,0.0,750100
3295,rJuvQ2XKChrcknvTXgEM5zeJH97qG3eHSa,,750052,,0.0,750052
3296,r1V8TeFsFgMACZtQz8CXPZKgLmL9HsAF2,,750042,,0.0,750042
3297,rUuPKjCki75jua6xVndTapohCFZZgqv84m,,750029,,0.0,750029
3298,rKiBPYwHZ7Zisjr8W3CiDpp8Ty3FFjZWAX,,750029,,0.0,750029
3299,rGWri14NoQP4H8eD6ER3V8GELQrVfA2cTB,,750025,,0.0,750025
3300,rwyCnjTLvGRrFAPCDx55Tqk4QpguojC2Tf,,750019,,0.0,750019
3301,rf5rDutyNRmzRg3cZ4CNFEiKmvE51LdB5S,~tatoebar,750016,,0.0,750016
3302,rNFMpBWRH1Bfv8WW84rL8xRsnhdDDpLM5q,,750012,,0.0,750012
3303,rL78defbshDCkfuuNYAujM2jLvwhzkx1FW,,750010,,0.0,750010
3304,r3r76DbsqpDgJhT6uyEw7qvpBGTU3uvzGe,,750009,,0.0,750009
3305,rLums1jgBjrAPcL6BYgBXMQH3Tqs3GfB2M,,750005,,0.0,750005
3306,rHVGdc6m93hkyZmA11xSXuYeSLSYPhyMhJ,,750004,,0.0,750004
3307,rakg2HM7QBfUkiRBzXxLGLjFxkw6c8na9w,,750002,,0.0,750002
3308,rBk17foKmV7Rxde9NJS9WK9nzQf86u3mUR,,750002,,0.0,750002
3309,raKUbWxymdvJvSWQAQRMUko4S1jCYsLx7r,,750001,,0.0,750001
3310,rsFyGTXZ6JbTHqkGwCaPFrJ2ztqsFNSJzF,,750000,,0.0,750000
3311,rnc55VnFdTeL8NJoDVDwUGuPzUoabddLEK,,749980,,0.0,749980
3312,rUQ3ticXH2mAP6NVC8yCu2kGbZ73h7ZyN8,,749850,,0.0,749850
3313,rPZ7xzrN1d3HVUMacQcTrwXNyDNTdsykzg,,749749,,0.0,749749
3314,r3mSX4GyKrHrPte8CLbz4EvsLWqTZQJRtq,,749613,,0.0,749613
3315,r3D3TAzSmhN6CXVN4qYGgQpswHRHGjsGrz,,749591,,0.0,749591
3316,rNn8ymniEBpLSZCtMgzpmwi1urckP4yAUd,,749432,,0.0,749432
3317,rhDmMDRtbJquLPChVxA8ma8DqCNKop32rE,,749425,,0.0,749425
3318,rpaK5QWxVpPHiDNKYQ2WgE2Kadve7Kzmzx,,749381,,0.0,749381
3319,rLMWPqJVHMtzzYzzBzumx2HziL57p3sXCQ,,749110,,0.0,749110
3320,rHiqxG2a8yVzYz698hSLdr7b3YFRsViny7,,748490,,0.0,748490
3321,rNRnk6aa2pG3cr3RhQwcY3kgajvKhGKRCd,,748422,,0.0,748422
3322,rUtTJTTogdfDcRUtDsAfNZxFbvKtM8rFkA,,748051,,0.0,748051
3323,rrpr3CVotAa3U9XAx3wd5MgZtBq4QtxpkC,,747824,,0.0,747824
3324,rHwmKZ74mYy75Tj3r8GfK6jVGppYw9FDDk,,747175,,0.0,747175
3325,r9fAosVLnFNwYqcMbDG4Cwh6XLhHV9RUmi,,745956,,0.0,745956
3326,r3qbvGJUM3CgDYh5oQh4yGoMQhbDKjSsqH,,745726,,0.0,745726
3327,rD9rquNvJ7ZoeLivKNuPktZa1FL92B6zYF,,745319,,0.0,745319
3328,rfYtFRAfFRYHeSDkRZJdvJsVr5hikn8icM,,745290,,0.0,745290
3329,rp6L8pRPrVqwXnxhv5BRLwW4DBkxbsZZzW,,745194,,0.0,745194
3330,r4zGqsDEWnvdpVD73QeaPuqYGDWhC4CF69,,745117,,0.0,745117
3331,rphtxYBnmn1GwM9LK1M6vgY45otTWkP8Fw,,745117,,0.0,745117
3332,rGhZBF8jzaPDEAah4LLRAYRBe3727zpW6S,,744449,,0.0,744449
3333,raFAiCTJUJocckX4BR9NZ6dTXqXW1ZNo2s,,744369,,0.0,744369
3334,r49sCqgiVv52yuENXk9DbTNwkRpzRP6SXV,,744213,,0.0,744213
3335,r3My3UFbyoWXiXDAbPsETvTGSzVrykkh31,,743961,,0.0,743961
3336,rNgPTzFdqBSmuxxUMGFxnuMS6sGaToUxXh,,743807,,0.0,743807
3337,rJChk8e71gxVhyJSr1srzZxWhVisWMMYKZ,ProBit (1),673447,70000,0.0,743447
3338,raLbt7ibPZqS6Zjh2n66ngA12vsgAnM2fo,,743338,,0.0,743338
3339,rMRTSzRemGr2SW14WG4mAhsGpunzsTySUK,,743296,,0.0,743296
3340,rGtd5ip8SFeiCyjci798NnWvTT5tKuKWam,,743162,,0.0,743162
3341,rDD2fpPY4XxPhGXGqn3ZDcM4n4A5cCAPtt,,743110,,0.0,743110
3342,rJxb8qDSvrRATHkkZLejnwh152pvk145Zg,,743037,,0.0,743037
3343,rfmQVJvkAioAM2g3JrKAy4HEjU6zSPWnCN,,742752,,0.0,742752
3344,rs8JBWxBkkPXJzqZq5m1jb8ASkedn5tagG,,742730,,0.0,742730
3345,rh4axa1bsS9hV1L3cMAeKuA3TeeGwooQ92,,742726,,0.0,742726
3346,rEJGnvJVyXJLAPFJHipTWz1RAMdg6H6Xdh,,742702,,0.0,742702
3347,rGs2EveXRGSwwwBwgtyvaPCfjupuz5p2CX,,742611,,0.0,742611
3348,rMw4x8453hfPhfFAKTrBfQC72js6p3N1Hn,,742259,,0.0,742259
3349,rrsPTVASDMvqa9QpuGY2F743sHgvmY282p,,741938,,0.0,741938
3350,rw5F92sWBEqrLtC354Wg9cZrtsnnkLjsgP,,741866,,0.0,741866
3351,rUbdEgkw68HfBGzLPn1nSEkTDE4awM3fR8,,741414,,0.0,741414
3352,rMkGyN7hxxAvXbmLaxvVojYSTjoY6e1B8X,,741190,,0.0,741190
3353,rwoE5PxARitChLgu6VrMxWBHN7j11Jt18x,,741114,,0.0,741114
3354,rf7CwZhPSJAnXEyTuMLm3NV3NZQpNpip4F,,741102,,0.0,741102
3355,rsEkJqXZTqipNSpXXcfaUjmw49rZhuWyei,,741044,,0.0,741044
3356,rByZK5QgGVmEy75TeTPpUgDBCkKDPHufyk,,740336,,0.0,740336
3357,rLwCqagypshNobRg8uvntc4hRUtfXKPbvu,,740215,,0.0,740215
3358,rG2VnuAMT128AFzrSbL5jK9ffpUHUABLfe,,740095,,0.0,740095
3359,rQFY3h4vxkpaAmSCHtao83nE192yVSe8k,,740059,,0.0,740059
3360,r9Ne9Sqmrz8dv8QqT3rHmHN544Pyb8fX9D,,740000,,0.0,740000
3361,r4Er6RAD4id1z8QBHqrgr3dmCGiDW13Jnz,,739860,,0.0,739860
3362,rJohkgndeMt7sUv6k61CbD1Xnaup9kzLja,,739295,,0.0,739295
3363,rQ991VzEordVKVi5XtQMWTiYcWZnogJKD1,,739259,,0.0,739259
3364,razqrH1aYAbuADzfSihfdmwAJdeC7XCfoD,,738759,,0.0,738759
3365,rPbB8ie3G883TMmKeGzt5uWDXW27Rh6TJm,,738545,,0.0,738545
3366,rMvm46d1FiPVZus9HCPgMABQ9PKQ7zQW1M,,737613,,0.0,737613
3367,r3uVZNLSWfnxknhLzWu6e8r1WH2qa1q8yh,,737499,,0.0,737499
3368,rKT3fhAj3ShMgZxm4htaNb4ezempjTqkBd,,737446,,0.0,737446
3369,rMaf5V6mqR55uSWYt7VMGPGYVDZ9HeRVbw,,737314,,0.0,737314
3370,ran76dQW5E5Jes3zJkJgrCjbirtAQjRZdg,,736997,,0.0,736997
3371,rJtG3GTBDP68R3sHyMzagG8utrVJv3Xbya,,736664,,0.0,736664
3372,rBbjh82eAJfG3oNkaU9oLAaq8HqexbbCwG,,736488,,0.0,736488
3373,raX8H6sN3ZcBMs6v9hng1fAxMgxBy1xZGX,,736395,,0.0,736395
3374,rU9rcowYR9vhpkaTQwJdJwyx8KCdopkQCu,,736227,,0.0,736227
3375,rB1JwzsCp8xBDcXL3xUht3m2PXcjEt7Mp2,,735465,,0.0,735465
3376,rL7QhJSMoB1gUhn2wyGu5yQ2TKQJZAg4aJ,,734928,,0.0,734928
3377,rEKm2rFy4GUWsUM9rtwmiSG5tPcXMXks3k,,734700,,0.0,734700
3378,rHSWeqR1eCzkh9joAbAcGpz2KnLZdSEtvC,,734620,,0.0,734620
3379,rwpfogng7uVeg5rNN5Af2fH3LU4jJNzW2Q,,734550,,0.0,734550
3380,rH3gDjvRyMc56tvVijQiWmanZzjBc6gS6T,,734345,,0.0,734345
3381,rs7Eu8HtfKgCsb9RG5R5qRnp7ZjctwcXDH,,734191,,0.0,734191
3382,rpGBxWkzHRXU7Vf5tnV1UwpEuGYVSwY2JC,,733458,,0.0,733458
3383,rLu2QSFERaup77Ho58RLvJunuvNNHGkyWf,,733390,,0.0,733390
3384,raC5LhEBs1n7925Qfg8pSGntdnzkzT74z2,,732963,,0.0,732963
3385,rG43s3Nsg44t3hkbzU5TsgGkcGsiQLAsmj,,732520,,0.0,732520
3386,rssgCiBUWJmpAVusucX54h76oZrmmBWdTM,,732262,,0.0,732262
3387,r9wCBm6RW2T4tJaAWvvriE98AD2NgJg2ww,,732113,,0.0,732113
3388,rfnGFdb49GQgFjovg1C5nko3EVu8zCT5RS,,731640,,0.0,731640
3389,rsWwhaeULg2EqrGVWCrAvTc1JpEvNKqzkM,,731487,,0.0,731487
3390,rH6dcqayjvMFMFsVeGFimNgGK3pL8LiTxj,,731173,,0.0,731173
3391,rPTTBV7Kh3jkF6XhkLKVyj8wqdRo4FPEui,,730826,,0.0,730826
